timestamp,mo_ldn,meas_type,counter_name,value
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",3
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",3
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",3
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmPowerFailure",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",4
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",4
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",4
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmPowerFailure",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",4
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",4
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",4
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmPowerFailure",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",4
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",4
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=FieldReplaceableUnit","pmUnitTemperatureLevel",4
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkDelayHigh",1027
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkDelayLow",1027
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkRestart",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkStabilityError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkDelayHigh",1026
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkDelayLow",1026
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkRestart",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkStabilityError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkDelayHigh",1029
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkDelayLow",1028
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkRestart",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiLink","pmLinkStabilityError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfFrame",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfSignal",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfFrame",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfSignal",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfFrame",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfSignal",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfFrame",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfSignal",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfFrame",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfSignal",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmBitError",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfFrame",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=RiPort","pmLossOfSignal",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelRxPower",2417
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxBias",1300
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxPower",2447
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelRxPower",2408
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxBias",1700
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxPower",2481
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelRxPower",2422
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxBias",2000
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxPower",2480
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelRxPower",2436
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxBias",1800
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxPower",2481
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelRxPower",2462
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxBias",1100
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxPower",2524
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelRxPower",2393
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxBias",1600
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpChannel","pmChannelTxPower",2484
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpTemperature",1416
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpVoltage",33022
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpTemperature",1433
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpVoltage",32908
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpTemperature",1441
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpVoltage",32916
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpTemperature",1320
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpVoltage",32792
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpTemperature",1230
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpVoltage",32776
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpTemperature",1280
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=SfpModule","pmSfpVoltage",32800
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifHCInBroadcastPkts",15
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifHCInMulticastPkts",1800
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifHCInOctets",1.43441e+07
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifHCInUcastPkts",136228
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifHCOutBroadcastPkts",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifHCOutMulticastPkts",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifHCOutOctets",2.20091e+07
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifHCOutUcastPkts",279932
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifInDiscards",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifInErrors",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifInUnknownProtos",900
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifInUnknownTags",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifOutDiscards",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=EthernetPort","ifOutErrors",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsHCInOctets",114395
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsHCInReceives",1110
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsHCOutOctets",80631
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsHCOutTransmits",243
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInAddrErrors",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInDiscards",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInHdrErrors",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInNoRoutes",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInTruncatedPkts",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInUnknownProtos",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsHCInOctets",1.10854e+07
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsHCInReceives",136918
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsHCOutOctets",1.55269e+07
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsHCOutTransmits",279688
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInAddrErrors",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInDiscards",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInHdrErrors",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInNoRoutes",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInTruncatedPkts",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=InterfaceIPv4","ipIfStatsInUnknownProtos",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCInBroadcastPkts",7
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCInMulticastPkts",900
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCInOctets",169963
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCInUcastPkts",211
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCOutBroadcastPkts",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCOutMulticastPkts",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCOutOctets",86087
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCOutUcastPkts",244
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifOutDiscards",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCInBroadcastPkts",8
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCInMulticastPkts",900
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCInOctets",1.41741e+07
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCInUcastPkts",136015
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCOutBroadcastPkts",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCOutMulticastPkts",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCOutOctets",2.18654e+07
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifHCOutUcastPkts",279684
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=VlanPort","ifOutDiscards",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=Climate","pmCabinetFanSpeed",30
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=Climate","pmCabinetFanSpeed",30
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=Climate","pmCabinetFanSpeed",30
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=Climate","pmCabinetFanSpeedExternal",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=Climate","pmCabinetFanSpeedExternal",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=Climate","pmCabinetFanSpeedExternal",0
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=Climate","pmCabinetTemperature",1030
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=Climate","pmCabinetTemperature",1030
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=Climate","pmCabinetTemperature",1030
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmConsumedEnergy",131
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmConsumedEnergyAccumulated",333421
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",518
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",519
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",515
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",519
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",522
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",527
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",526
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",523
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",521
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",517
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",519
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",519
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",522
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",530
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",529
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",523
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",519
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",517
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",513
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",511
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",515
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",515
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",518
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",522
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",522
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",523
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",527
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",523
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",517
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",518
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",523
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",522
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",524
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",517
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",524
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",533
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",521
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",524
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",521
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",518
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",526
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",529
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",523
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",516
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",522
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",519
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",518
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",522
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",535
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",528
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",528
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",525
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",525
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",526
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",530
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",523
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",525
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",525
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",526
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",524
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",527
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",526
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",526
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",525
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",522
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",531
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",539
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",526
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",518
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",521
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",527
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",535
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",533
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",524
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",525
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",525
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",517
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",519
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",517
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",513
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",522
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",522
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",520
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",517
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",529
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",523
"2024-08-21T06:45:00+00:00","","PM=1,PmGroup=ConsumedEnergyMeasurement","pmPowerConsumption",514
